Make_Model,Price,Mileage,Fuel,Age,Previous_Owners,Horsepower,Gearing_Type,Displacement,Drive_Chain
Opel Insignia,13339.9,126670.7,Diesel,3.0,1.0,85.0,Automatic,1956.0,front
Unknown,12990.0,88074.8,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,12980.0,162674.5,Diesel,3.0,1.0,125.0,Automatic,1956.0,front
Unknown,11900.0,108999.7,Diesel,3.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,12148.1,81422.8,Benzine,2.0,1.0,125.0,Automatic,1598.0,front
Opel Insignia,11840.0,92458.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,12097.0,88318.8,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,11750.0,95999.7,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,11750.0,95999.7,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Unknown,12472.2,96999.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,11918.0,99949.7,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,13207.7,127962.6,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,12390.0,77064.8,Diesel,3.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,12475.5,96878.7,Diesel,2.0,1.0,85.0,Automatic,1598.0,front
Opel Insignia,11600.0,67999.8,Diesel,2.0,1.0,191.0,Automatic,1998.0,front
Opel Insignia,10990.0,94999.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,11715.3,101599.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,11150.7,98999.7,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Unknown,11099.6,231999.3,Diesel,3.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,10400.0,77999.8,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Unknown,12790.0,116999.7,Diesel,3.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,12700.0,69999.8,Diesel,2.0,1.0,85.0,Automatic,1598.0,front
Unknown,12695.0,187181.5,Diesel,3.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,12680.0,175118.5,Diesel,3.0,1.0,125.0,Automatic,1461.0,front
Opel Insignia,12500.0,77999.8,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Unknown,13314.3,86999.8,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,10939.3,99989.7,Diesel,2.0,1.0,85.0,Automatic,1956.0,front
Unknown,9980.0,216559.4,Diesel,3.0,1.0,125.0,Automatic,1461.0,front
Unknown,9900.0,151999.6,Diesel,3.0,2.0,100.0,Automatic,1598.0,front
Opel Insignia,9280.0,158564.6,Diesel,3.0,1.0,85.0,Automatic,1598.0,front
Opel Insignia,12237.7,125899.6,Diesel,3.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,11300.0,148999.6,Diesel,3.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,10980.0,87140.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,11948.6,178958.5,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Unknown,11699.0,85335.8,Diesel,2.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,11764.5,95999.7,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,11500.0,129617.6,Diesel,3.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,13511.6,66312.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,14283.3,35635.9,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,13851.4,60900.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13851.4,60900.8,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,13900.0,80325.8,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,14817.4,67999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Unknown,14311.8,124999.7,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,14444.0,11400.0,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,14698.0,93191.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,15017.6,122199.7,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,14833.5,76499.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,14490.0,32293.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,14490.0,32293.9,Diesel,2.0,1.0,101.0,Manual,1598.0,front
Opel Insignia,14490.0,32293.9,Diesel,2.0,1.0,101.0,Manual,1461.0,front
Opel Insignia,14490.0,96123.7,Diesel,3.0,2.0,100.0,Manual,1461.0,front
Opel Insignia,14480.0,59263.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Unknown,14940.0,58623.8,Benzine,2.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,14900.0,111871.7,Diesel,3.0,2.0,85.0,Manual,1598.0,front
Opel Insignia,14890.0,89999.7,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,15776.8,46999.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Unknown,15140.4,30999.9,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,15140.4,33499.9,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,15776.8,94799.7,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,15089.3,115908.7,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,15334.8,35122.9,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Unknown,14980.0,48917.9,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Unknown,14950.0,93139.7,Diesel,3.0,1.0,125.0,Manual,1461.0,4WD
Opel Insignia,14950.0,53594.9,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,14950.0,75628.8,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,15283.6,59415.8,Diesel,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,15283.6,57888.8,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,14322.0,78596.8,Diesel,3.0,2.0,88.0,Manual,1598.0,front
Opel Insignia,13980.0,92549.7,Diesel,3.0,1.0,85.0,Manual,1461.0,front
Opel Insignia,13950.0,71499.8,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,14219.7,35637.9,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,13800.0,39067.9,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13890.0,39368.9,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13800.0,87711.7,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Unknown,14004.9,93725.7,Diesel,2.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,13390.0,55109.9,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,13500.0,113999.7,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,13810.5,79677.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13500.0,88606.8,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13500.0,27257.9,Diesel,2.0,1.0,88.0,Manual,1600.0,front
Opel Insignia,13499.0,94999.7,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,12980.0,91499.7,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,14284.4,37982.9,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,12980.0,87249.8,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,12979.0,61226.8,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,12900.0,113999.7,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Unknown,13196.7,75999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,rear
Opel Insignia,13196.7,95999.7,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,13172.1,82007.8,Diesel,3.0,2.0,100.0,Manual,1598.0,front
Opel Insignia,12840.0,77040.8,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,13350.0,158799.5,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,13847.3,136131.6,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Unknown,12980.0,83111.8,Diesel,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,12480.0,71129.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12450.0,49999.9,Benzine,3.0,1.0,85.0,Manual,1364.0,front
Opel Insignia,12450.0,44999.9,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,12500.0,60249.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12500.0,77160.8,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,12787.5,125446.7,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12500.0,89499.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12787.5,79989.8,Diesel,3.0,1.0,88.0,Manual,1956.0,front
Unknown,13218.4,100999.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12450.0,43999.9,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,12490.0,144999.6,Diesel,2.0,1.0,100.0,Manual,1600.0,front
Opel Insignia,12000.0,71999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12786.7,92959.7,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,11950.0,44999.9,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Unknown,11980.0,165434.5,Diesel,3.0,1.0,125.0,Manual,1956.0,4WD
Opel Insignia,12224.8,56999.8,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Unknown,12224.8,44999.9,Benzine,3.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,12173.7,148999.6,Diesel,3.0,2.0,100.0,Manual,1598.0,front
Opel Insignia,11900.0,117999.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,12172.7,69434.8,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,11299.0,51591.9,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,11000.0,10500.0,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,11232.5,166599.5,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,10950.0,75999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,10950.0,75999.8,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Unknown,10950.0,75999.8,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,10950.0,92999.7,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,11139.7,75999.8,Diesel,3.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,10450.0,75999.8,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Unknown,10634.1,124607.7,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,11027.8,134199.6,Diesel,3.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,10000.0,31499.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,9980.0,157808.6,Diesel,3.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,10553.4,123999.6,Diesel,2.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,16308.7,51499.9,Diesel,3.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,16512.3,45999.9,Diesel,3.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,15790.0,15900.0,Benzine,3.0,2.0,103.0,Manual,1400.0,front
Unknown,15750.0,41999.9,Benzine,2.0,1.0,103.0,Manual,1364.0,front
Opel Insignia,15700.0,39999.9,Diesel,2.0,0.0,103.0,Manual,1461.0,front
Opel Insignia,15856.5,44999.9,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,15500.0,91999.7,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,15490.0,10791.0,Diesel,3.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,15490.0,50504.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,15846.3,101999.7,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,15490.0,92699.7,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,16512.3,69999.8,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,15836.0,27678.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,15450.0,71068.8,Benzine,3.0,1.0,103.0,Manual,1461.0,front
Opel Insignia,15450.0,59879.8,Diesel,3.0,2.0,103.0,Manual,1364.0,front
Opel Insignia,15450.0,76449.8,Diesel,3.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,15450.0,32650.9,Diesel,2.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,15344.0,39949.9,Diesel,3.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,14995.0,31899.9,Diesel,2.0,1.0,88.0,Manual,1598.0,front
Opel Insignia,15334.8,32999.9,Diesel,3.0,2.0,85.0,Manual,1598.0,front
Opel Insignia,15339.9,31664.9,Diesel,3.0,2.0,88.0,Manual,1598.0,front
Opel Insignia,15334.8,72727.8,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,22454.9,24151.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Unknown,22444.6,24619.9,Diesel,2.0,1.0,125.0,Automatic,1461.0,front
Unknown,22454.9,31205.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Unknown,21980.0,29956.9,Diesel,2.0,1.0,121.0,Automatic,1461.0,front
Opel Insignia,21980.0,27799.9,Diesel,2.0,1.0,125.0,Automatic,1461.0,front
Opel Insignia,16182.0,14069.0,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,16182.0,14069.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,15990.0,50629.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,15990.0,39524.9,Diesel,1.0,1.0,101.0,Manual,1598.0,front
Unknown,15970.0,47999.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,16928.1,51998.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,22301.4,7500.0,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,21800.0,15975.0,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21740.0,29609.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,21770.0,38748.9,Diesel,2.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,22485.5,19211.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,22494.7,70669.8,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,21950.0,26299.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21000.0,25493.9,Diesel,2.0,1.0,85.0,Automatic,1956.0,front
Opel Insignia,21000.0,25493.9,Diesel,2.0,1.0,85.0,Automatic,1461.0,front
Opel Insignia,21000.0,25493.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Unknown,20999.0,34699.9,Benzine,2.0,1.0,125.0,Automatic,1598.0,front
Opel Insignia,22332.7,22799.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21950.0,9950.0,Benzine,2.0,1.0,121.0,Automatic,1461.0,front
Opel Insignia,21900.0,24999.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21900.0,21999.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,22403.7,29860.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,23121.5,18568.0,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Unknown,22146.9,28276.9,Diesel,1.0,1.0,121.0,Manual,1490.0,front
Opel Insignia,22972.3,26969.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,21974.0,33899.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21480.0,24599.9,Diesel,1.0,1.0,85.0,Automatic,1956.0,front
Opel Insignia,20900.0,16250.0,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,20790.0,17615.0,Benzine,2.0,1.0,121.0,Automatic,1461.0,front
Opel Insignia,20780.0,45643.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,21109.6,2400.0,Diesel,2.0,1.0,100.0,Automatic,1461.0,front
Unknown,21400.0,16961.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Unknown,21882.0,25367.9,Benzine,2.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,21300.0,18499.9,Benzine,2.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,21710.1,7520.0,Diesel,1.0,1.0,121.0,Manual,1490.0,front
Opel Insignia,20500.0,25493.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,21853.0,25493.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,21106.8,36353.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,21026.9,24904.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,19500.0,24599.9,Diesel,1.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,19499.0,37124.9,Diesel,2.0,3.0,125.0,Automatic,1956.0,front
Opel Insignia,19742.9,26938.9,Diesel,1.0,1.0,85.0,Automatic,1461.0,front
Opel Insignia,18990.0,15677.9,Diesel,2.0,2.0,100.0,Automatic,1598.0,front
Unknown,19426.8,17886.9,Diesel,2.0,1.0,125.0,Automatic,1598.0,rear
Opel Insignia,19396.1,54597.8,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,18950.0,55999.8,Diesel,2.0,2.0,85.0,Automatic,1461.0,front
Opel Insignia,20232.7,150799.6,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,20910.1,23529.9,Diesel,2.0,2.0,121.0,Automatic,1490.0,front
Unknown,20250.0,17449.9,Diesel,2.0,1.0,125.0,Automatic,1598.0,front
Opel Insignia,20000.0,24499.9,Benzine,2.0,2.0,121.0,Automatic,1490.0,front
Opel Insignia,19990.0,31829.9,Diesel,2.0,1.0,100.0,Manual,1600.0,front
Opel Insignia,19990.0,22899.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,19990.0,84999.8,Diesel,2.0,1.0,125.0,Automatic,1956.0,4WD
Opel Insignia,21309.3,26099.9,Diesel,1.0,1.0,100.0,Automatic,1461.0,front
Opel Insignia,19980.0,52149.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,19900.0,28999.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,20357.7,27999.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,18400.0,29294.9,Diesel,2.0,1.0,100.0,Automatic,1598.0,front
Opel Insignia,19334.7,23583.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,18800.0,37999.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,18925.5,48999.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18900.0,34385.9,Diesel,1.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18850.0,22560.9,Diesel,2.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,18850.0,23634.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18850.0,11000.0,Diesel,2.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,20030.1,14400.0,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,18750.0,25882.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18750.0,25357.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Unknown,18500.0,44999.9,Diesel,2.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,17480.0,7150.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,19166.7,10550.0,Diesel,1.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,19166.7,10250.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,17800.2,9500.0,Diesel,2.0,1.0,88.0,Manual,1461.0,front
Opel Insignia,18441.8,34999.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18333.0,18888.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Unknown,17995.0,13953.0,Diesel,2.0,1.0,100.0,Manual,1600.0,front
Opel Insignia,17999.0,48499.9,Diesel,2.0,1.0,85.0,Manual,1956.0,front
Opel Insignia,17990.0,28336.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,17990.0,15364.0,Diesel,2.0,1.0,103.0,Manual,1490.0,front
Opel Insignia,17990.0,75009.8,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,17902.5,16300.0,Diesel,2.0,1.0,85.0,Manual,1461.0,front
Opel Insignia,17500.0,34630.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,17500.0,22499.9,Diesel,2.0,2.0,125.0,Manual,1956.0,front
Opel Insignia,17950.0,16000.0,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Unknown,17950.0,20999.9,Diesel,2.0,1.0,81.0,Manual,1598.0,front
Opel Insignia,18362.9,15000.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,18311.7,21899.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,17900.0,46559.9,Diesel,2.0,2.0,125.0,Manual,1956.0,front
Opel Insignia,18480.0,11600.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,18633.7,48652.9,Diesel,2.0,2.0,100.0,Manual,1598.0,front
Unknown,17850.0,29997.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18311.7,65530.8,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,17880.0,14980.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,17590.0,12100.0,Diesel,1.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,17690.0,9599.0,Diesel,2.0,1.0,103.0,Manual,1490.0,front
Opel Insignia,18450.0,15300.0,Benzine,2.0,1.0,103.0,Manual,1490.0,front
Opel Insignia,18480.0,10950.0,Diesel,1.0,1.0,100.0,Manual,1598.0,front
Unknown,18390.0,47499.9,Diesel,2.0,2.0,125.0,Manual,1461.0,front
Opel Insignia,18802.7,25248.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18350.0,14000.0,Diesel,1.0,1.0,125.0,Manual,1461.0,front
Unknown,17990.0,16600.0,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Opel Insignia,17990.0,40999.9,Diesel,2.0,1.0,100.0,Manual,1461.0,front
Unknown,18403.8,13200.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,18402.7,49003.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18111.3,7746.0,Benzine,2.0,1.0,103.0,Manual,1490.0,front
Opel Insignia,16990.0,12078.0,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,16980.0,28199.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,16900.0,30049.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,16900.0,29381.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,17482.4,7000.0,Diesel,2.0,1.0,125.0,Manual,1461.0,front
Opel Insignia,17429.1,25646.9,Diesel,1.0,1.0,103.0,Manual,1490.0,front
Unknown,16190.0,23190.9,Diesel,1.0,1.0,101.0,Manual,1598.0,front
Opel Insignia,16500.0,20254.9,Diesel,2.0,1.0,85.0,Manual,1598.0,front
Opel Insignia,16869.3,15258.0,Diesel,1.0,1.0,101.0,Manual,1598.0,front
Opel Insignia,18900.0,18299.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18900.0,21320.9,Diesel,2.0,1.0,125.0,Manual,1956.0,front
Opel Insignia,18900.0,21899.9,Diesel,2.0,1.0,100.0,Manual,1598.0,front
Opel Insignia,22915.2,53922.9,Diesel,1.0,1.0,125.0,Automatic,1598.0,front
Opel Insignia,24040.5,30993.9,Diesel,1.0,1.0,100.0,Automatic,1598.0,front
Unknown,25466.7,28538.9,Benzine,1.0,1.0,121.0,Automatic,1461.0,front
Opel Insignia,25568.0,25235.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24680.0,24949.9,Diesel,1.0,1.0,125.0,Automatic,1461.0,front
Opel Insignia,26117.0,28889.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24490.0,28938.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,24490.0,13579.0,Benzine,1.0,1.0,121.0,Automatic,1500.0,front
Opel Insignia,26106.3,29983.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24450.0,21084.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,23518.8,24736.9,Benzine,1.0,1.0,121.0,Automatic,1461.0,front
Opel Insignia,25012.4,31329.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,25967.8,24871.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24848.7,24649.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,24507.3,10421.0,Diesel,1.0,1.0,125.0,Automatic,1598.0,front
Unknown,23518.8,24275.9,Diesel,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,23989.0,26279.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24506.3,22832.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,24506.3,14320.0,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,22980.0,29998.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Unknown,25562.7,25399.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,23980.0,15469.0,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,24531.5,23781.9,Diesel,1.0,1.0,121.0,Automatic,1598.0,front
Opel Insignia,23490.0,23927.9,Diesel,2.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,23490.0,28926.9,Diesel,1.0,1.0,121.0,Automatic,1490.0,front
Unknown,24029.2,16978.0,Benzine,1.0,1.0,85.0,Automatic,1461.0,front
Opel Insignia,24009.8,28167.9,Benzine,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,23460.0,24299.9,Diesel,1.0,1.0,125.0,Automatic,1956.0,front
Opel Insignia,23425.0,17750.0,Diesel,1.0,1.0,125.0,Automatic,2000.0,front
Opel Insignia,23390.0,11800.0,Diesel,1.0,1.0,121.0,Automatic,1490.0,front
Opel Insignia,23325.0,19849.9,Diesel,1.0,1.0,125.0,Automatic,1461.0,front
